,X1,X2,Y
65,0.11236928367587407,-0.8487254085302229,1.4465972846819213
66,-0.20067748707909772,0.5911769525966575,2.259228831418982
67,0.6936066235209521,0.2948065185956861,0.7785116613909318
68,-0.9516906416179696,-0.5800942372056002,-0.7894888140907228
69,-0.12294739079544281,0.45970345844879623,2.858390482298958
70,0.5689807208136648,0.7208847052261746,1.3310866028302912
71,-0.08045938916957951,-0.1054198066725931,1.3905572940175017
72,0.3602614779433355,-0.9093444992277855,-0.3796497843551579
73,0.3767625493132787,0.21138133470631626,2.0558804510889614
74,0.8658384477878207,0.02782004891598633,3.82502323860721
75,-0.4754294322203101,0.09748272597056107,-0.5674616022879915
76,0.796787082004943,0.5229578385718121,2.0818860017641367
77,0.83817148659291,-0.44667588824386173,2.388215140988025
78,0.9254005993644967,-0.8554791516628633,1.62916534897777
79,0.9107265513959155,0.1786064592743961,3.022716781634321
80,-0.26068753875204287,0.756486795069,2.85930194675249
81,0.45267221315070993,0.34282465998240697,2.3549012698089102
82,0.7696701393757066,0.9033426257179247,2.2733403791464677
83,0.35844660135968964,0.11754305808818488,-0.8895382924352575
84,-0.06122677376160701,0.7695476359028091,2.088165344214601
85,0.14727151201848665,0.8437561820609647,-1.0808800051492011
86,0.07860264244661508,0.37728890798527903,0.5861117453514129
87,0.5078619471543273,0.45431506705254865,0.856864083879255
88,0.6655237604480266,-0.8426623617865159,0.763399929073464
89,0.01816735733036068,-0.21068314540787192,3.055857017821049
90,-0.505358339656182,-0.1827147110430345,0.009387315918766292
91,0.33989522319755294,-0.7748109376827279,0.9354151018283479
92,0.6304961460534477,0.9696582838656016,3.624055981029536
93,-0.15674740626622596,0.8882273658035453,1.8550705526226856
94,-0.26369562607400665,-0.03176791412532065,2.5225230448007547
95,0.3679521653779667,-0.7966779004468278,-2.043521864663674
96,-0.7777982051456684,0.29844657146533593,0.9124233400378725
97,0.02135052416817551,-0.2221563258987309,0.4462896324295627
98,-0.9890524457050438,0.33187724471650215,-0.42523664553075596
99,-0.9026915306641283,-0.2231256349421764,-1.0951005485278587
100,0.6223165347616333,-0.9966670225225558,0.37289659742340586
101,0.1120122037968514,-0.8459413319127826,-0.476265134258566
102,-0.5417357277211712,0.3454842585167959,1.1065027024452418
103,-0.5614463429453902,-0.21555266633161185,1.357275841335754
104,0.6443034758741202,-0.24593262953421724,-0.45341567557463236
105,0.7234845915263548,-0.42666564043153077,1.0264751633016127
106,0.909533223776456,0.19232493097991288,2.090988684879758
107,0.28640991044246844,-0.6310790367862449,-0.1367442200669703
108,-0.9607946034679076,-0.3174100075049038,-0.40906914778126824
109,0.11630513088990768,-0.009716932047417526,1.0791409205810258
110,-0.5892995279207129,0.8310083702105242,0.9700861200114291
111,0.8248360967223225,0.9002163434847723,3.318412811470643
112,0.351534328672926,-0.9262843168859591,1.9719453670420357
113,-0.19621036013124016,-0.944650624265104,-0.09684091693396396
114,0.36042871518797925,-0.39059751723113556,-0.1735277562340105
115,0.9683398651392727,-0.17919575712828872,1.840153828993959
116,-0.616299053158236,-0.6808770762059688,0.06763483073581596
117,0.9904904458969805,0.312103354515757,1.8018328008605282
118,0.34692887979315334,-0.4020169912801206,0.2977859099282778
119,0.09848050538439379,0.821395501043021,2.838500597431948
