X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
0.37172250510048777,-0.40225965855734236,0.24037907236052436,-0.20979999561705265,0.9425452937395276,-0.6692611685561314,-0.3350357978784584,0.10921835095064636,-0.29707612802523475,-0.7699704146699404,-5.956156358258566
0.02434924351136969,0.836308027519926,-0.24641413129870604,-0.6890022474972215,0.3069719839784575,0.16903268663817572,0.4103077770560952,0.5019326563925053,0.6488455993342006,-0.8795280617262788,2.4983082568047967
0.6241532169908666,0.6816435907336051,0.16128863398702298,-0.01224825282657327,-0.6152499669788793,-0.294959427363092,0.6299926188315126,-0.19133953187548092,0.088290213945317,0.7635880492917497,6.959015073606972
-0.20645611366500494,-0.36292702339122607,-0.12131456133599694,0.9285760460808992,0.9587066244248124,0.5083993602868777,-0.6667924915032577,0.1436316648946141,0.6797098837766224,-0.45577199080097874,2.2687945529896765
-0.8064360985109489,0.3817345931408862,0.40822739871677083,-0.8011292022911742,-0.36803273031682626,-0.836561513382803,0.8800637895665504,0.7802229328247481,0.1462547819870994,-0.7615457332258289,-12.453509225266462
-0.14616905694038596,0.05874227096941009,0.18869804945684399,0.9549237076032393,0.6691745756155949,-0.7689030840110262,0.06033891824075588,0.5059422892684902,-0.463866985843989,0.38262235338046957,6.459530288988196
0.767944333422174,-0.870877619482435,0.8956297683907786,-0.33444429180815116,-0.5322766549419173,0.9997195121306088,0.1984179840917044,-0.14547716518509124,-0.5390030852728247,-0.47432216380237957,-3.6765966721041705
-0.6500506706890614,-0.010090507340277277,-0.2746940333107626,0.6430289222925691,0.4817458172079967,0.49649991321419473,-0.7450293127599656,0.09105499171853637,0.5741234221553284,0.9204329994524112,11.018560396026205
-0.48108451967988897,0.25965990365355895,-0.5364715199636516,0.9476400173348654,0.9999405227443197,0.2939996480883629,0.3853838810455421,-0.9475475168041141,-0.5945738558843432,-0.033882936039955514,-5.472627714108341
0.07697343280502777,-0.5842975204451406,0.1544593716572027,0.852077292324535,0.17101128296635482,0.3830955343263729,-0.102108699243594,-0.5271508122159969,-0.030496047073609533,0.045870139590299175,2.8903934955059185
0.40080917428688423,-0.8200220457619405,-0.7319051755226123,-0.5609592075846794,-0.31318211346762803,-0.37268259366238277,0.1993483293129401,0.3158400994657651,-0.7367533959492645,0.7635563162265462,-11.384282877665182
0.07427305640895443,0.36769910321662636,0.612932115467224,0.6794614899954212,0.9537869498486917,-0.719745414700061,-0.0377981472976503,0.9274422667412805,0.7767444494944056,0.5110557124281245,69.69039746112793
0.5036189960355666,0.7009431899716565,0.5001872361254518,-0.6987285953366984,0.42562251338162427,0.8025328764745725,0.9229975906306136,0.7678401722147492,-0.8642939659693385,-0.6562149928684289,15.872149678519786
0.3512698023134262,0.3722326418831665,-0.9689171715393872,-0.2835094172296029,-0.2630311546144475,-0.769695838783615,0.6262216152358115,0.7349460895193147,-0.017632949052887037,0.4503036415784911,1.646433984752874
0.5048776410416334,0.8939573390265894,-0.7619756609914874,0.754242387161949,0.9554070732268483,0.06978702637194267,0.612541049525188,-0.36422850452383493,0.41818222469141153,0.18009299662672285,30.007676599670603
-0.060815986022756174,0.6217722591946757,-0.6386358719122216,-0.9003327346914591,0.46017634671306573,0.8736466491363275,-0.9638438177035087,0.68794219574621,-0.874760686820031,0.01077200533100986,-0.8589403703580734
-0.2770036674425318,-0.8734465444387147,-0.618328879330974,-0.20784709858473738,-0.7422345670886803,0.12757140500706243,0.3832025145581437,0.29557447156813055,0.7916807296058448,0.05808649177085279,2.045130552807182
0.7000909450732782,-0.0023719305012892544,-0.22779465217171868,0.165758820240536,0.6233235157730035,0.017603013975610482,-0.639988867953259,0.9025822975339133,0.3750993214693765,0.012428695841881332,6.115170473854924
-0.8126953834862911,0.7507869623053609,-0.41409235669103794,0.33592909618881506,0.09676059438613005,0.7566010337762155,-0.369803895784552,0.6537316987034174,-0.33620786595732044,-0.3354510198319083,3.432049574080518
-0.4847040364668469,0.3238163100575502,0.3316371565152172,0.5427747318335512,-0.626018886250562,-0.7403450028107788,0.14696480890870922,-0.5331267299271742,0.6097185221727897,0.22001013578913753,-0.27517485231008654
-0.413339454924722,0.7483132389923337,0.9442938178062761,-0.7856604175057929,-0.8005293206738093,-0.803171514944963,-0.9804370932250461,-0.48604394281626573,0.8883638558149303,-0.05478912108486478,-0.6392769158969154
0.2290734107049086,0.3880139738978148,-0.3197094479844129,-0.9800558084529876,0.8599412661618513,-0.27625249813521413,0.2149390722817881,0.9439258875839922,0.39216751604662003,-0.21562862463004162,4.970914553505131
-0.34810733803689686,-0.7333415030493531,0.8829073584169731,-0.47510813491878,-0.7909894106103352,0.411420709695024,0.09555385643915915,-0.3516987609297748,0.08613884952464645,0.9629094092113424,-9.629285683714713
-0.31626977879508966,0.5953977289965893,-0.6985594981699375,-0.27458294042049136,0.44608136311409763,-0.9507647785714666,-0.1526465608402423,-0.048003508521823335,0.39328307175192045,-0.9205220357580439,-9.038148491923431
-0.550038158703557,0.24382712570070342,-0.2121717867346733,-0.15379912576621946,0.8038171890870471,0.4232820621704241,-0.7500798408814724,0.2487895949285175,-0.3881308731263209,0.2926173912032426,2.492040903686248
-0.2118971513140313,-0.6804101106219334,0.9584161190500093,0.5586562774682984,-0.5867994847742501,-0.3894783697713362,0.5276828322882088,0.30814948229768113,-0.216385020533014,0.3253059013977395,-7.205441718118107
-0.7860895626018276,0.36412648835455097,-0.2947139151474705,-0.1260371090172494,-0.6182629442873697,0.34283849803486355,-0.0008965766222239768,0.6261629535538564,-0.9069255056501615,0.2717408800401804,6.814303105292799
-0.07834372760506314,0.11368795839775991,0.05247260467613968,0.46443075888108765,0.07766688151336298,-0.8213910536078011,0.21262582550469267,0.5298340560584986,-0.8938124002733332,-0.8711046886909932,-4.417423041325657
0.96697457088631,-0.9770584294169902,-0.26041876889320026,-0.44226693934652306,-0.253126114819195,-0.8654317766639814,-0.07787886397118382,0.5870532407940043,0.8457801658012531,-0.5363430426206361,0.7937991863744693
-0.421675308149448,-0.8487145206594746,-0.5060779279469394,-0.8153309061459739,0.0007139303314360745,0.9757643500057269,0.327654215056302,0.3985740956870292,-0.11294798417322793,0.11396542748098537,-6.020521832735876
-0.34934186876082496,0.4285140576575621,-0.332541720786214,-0.07013788464976223,-0.0010537666439216498,0.9540987552921849,-0.18374022415932512,0.08776758336892154,-0.4182002411495034,-0.5336986297737085,5.402532949871351
-0.33940911648242533,-0.8640214815676877,0.7121992616921611,-0.11905722875299496,0.15717951326893087,0.5876488986919308,-0.5181436208928758,-0.6528038881390013,0.8018744174369616,0.6028881663832018,3.61577714466269
-0.8210757158185804,-0.851464080922377,-0.8085567681087695,-0.6377409332017854,-0.21365222929346084,0.03395516783923469,0.3387455284446954,-0.1858045140270428,-0.9275737022026875,0.5423791613102258,-38.03548105626827
-0.2190061074478864,0.24367041596341843,0.73241011748933,-0.527630177443283,0.6520943460097954,0.12797266780417638,-0.5578657096607555,0.4549883254596232,0.8374432472727518,-0.908586885123859,-0.3211348166547674
-0.6905973190853067,0.5858541792016254,-0.9672188507267587,-0.08756543879996848,-0.3548293386653054,0.45084933044705466,-0.09698477641198977,-0.047742331152684114,0.7180902689434339,-0.5501731296652685,-0.9535542767494319
-0.3780048270934062,-0.17962562022812212,-0.34200197792377285,-0.586703915004644,0.09375494221709046,0.9252921977943303,-0.1414036861387109,-0.5522785713951033,-0.0879511481388735,-0.9272747610080847,-9.990303846917207
-0.18398277861655155,-0.5116131781457256,-0.5980629656508412,0.8874176064567953,-0.24366725279174473,-0.4645390858431018,-0.8802470610447304,-0.47266956084596456,-0.7994006194281764,-0.5724320305764528,-54.694252363134034
0.8912647130261206,0.02009263273935602,0.9629412700250402,0.8737748007335604,0.0037841899764012865,0.45753825312672114,-0.27101936187580256,0.27007437630636955,-0.12705133147585657,0.47652668260859876,43.66042294553504
-0.6803949408808347,0.7539563935795957,-0.6345300723036131,-0.6175767193234805,-0.7077164567157761,-0.8873383431955018,-0.9623122795569405,0.47410278946611006,-0.02452756687528934,-0.5989525090908678,-53.72175846461797
-0.41890734005250896,0.7978659210952159,0.6946733914404937,0.2971990762811403,0.5938769777970938,-0.08943256566195501,0.18165432807225557,0.7689683094311983,0.7873344587103357,-0.48599408201868854,31.379380328027562
0.24540070003419445,0.19240410124079887,-0.47239955355052987,0.9107876784847295,-0.0007615814450712133,-0.13438115092406377,-0.21375708560558504,0.36834246249518987,0.8711428552431508,0.6186059724499238,6.4432170216820905
0.6170653427009913,0.423373908176343,-0.7068658406818116,-0.287285013799051,0.5258090733163887,0.08905883685267502,-0.10037593035987746,0.19810157447741372,-0.9997357086630163,0.22464326596605133,-1.486387612854319
0.9636031635361089,-0.21631067146290106,0.6692393607965097,0.19962889311010668,-0.4379761158144695,-0.0765984084238509,0.817058672194275,0.34127505775243616,-0.8663882301077726,-0.28589709758708626,7.984673022898676
0.42974700831219037,0.20909850915800288,-0.22163858739220021,-0.19085740527723294,-0.26800156756981264,-0.30813523673103393,-0.40739912612322704,0.05538808647608695,0.8284711353908509,0.8475350733195393,8.177588231599396
0.2218948133249634,-0.6378662597502973,-0.7643369662412238,0.646224456271125,-0.7145209071846903,-0.7946271534653124,-0.31774916356378946,0.3136369254970106,0.9391815792488309,-0.7256050986285787,-8.94053896031075
-0.15615201318652217,-0.17259216281591416,-0.8781045377808299,0.5466621169832551,-0.060552973124746945,0.7994873346061087,-0.32631952722777036,0.14182547132270185,0.48678007601334494,0.9015436462368507,-6.697456769783015
0.9991947694302794,0.2929088133571156,0.7882449020401314,-0.24439097124406395,0.880725447839982,0.949779471140318,0.9041585961540974,-0.8131846937382972,-0.23618376834808807,-0.5606893487276718,27.28838734231101
0.8342046297635541,0.38225140554210113,0.4264819206235022,-0.07929683555982314,0.816464325713828,0.95159546235418,0.7369942609561522,-0.20396784924116584,0.8210593318635746,-0.5290324531178521,71.36091044640914
0.36961201422772394,0.7275351896900055,0.22905505411696536,-0.5055760556416662,-0.6230263945018475,0.9708461811068418,0.9611194255040629,0.2838064546626464,0.7267764972102195,-0.661878135125112,23.64842174864441
-0.3842382408909266,0.7147584282806847,0.5470674052580085,0.5849774260291067,0.9216745682231606,0.8173028784761505,-0.6373411398779945,-0.609154289507734,0.8496882476151251,-0.8413894055144742,12.747669241134375
-0.9589395631794351,0.3997703151595844,-0.7555790710396484,-0.0026476282818270747,0.7824779604784644,-0.9515387826422486,-0.5658727238813404,-0.13340655380237965,-0.5064878943947146,0.35022655028248284,-23.3375873487256
0.979644269527729,0.6387513766547173,-0.22289204542792085,-0.6018068540235584,-0.42329215137577414,0.26270449896879855,0.990825949684426,0.39764257332556463,0.31743499647509377,-0.4699966791646857,-1.036703487651307
-0.17620388802429465,0.37314545937388544,0.38591314991637904,-0.48629747210216023,0.9747303109836318,-0.1175013694576954,0.4366060156799716,-0.43779710045183395,-0.11251183756844552,-0.4519158121492901,4.050425918358836
-0.6770634472587811,0.25096085061715234,0.4797866754019524,0.8003811173813338,-0.5109287153459137,0.3547852293685312,-0.04779044068577343,-0.6496068228691789,-0.522739831814053,-0.07511544055672448,-4.425389925292576
-0.8348063809116597,-0.14175890755101173,0.5058079352934131,0.8067454596201231,-0.677714786572035,-0.38248699140340836,0.6799756392422109,0.34883152493716696,0.7033931700655074,-0.5809817437883003,2.5147705979591026
-0.4111330833569813,-0.12874889577547988,-0.4632269870659116,0.630171941532707,0.9406017412664844,0.7485259406522544,0.4567354605277465,0.03349583453989391,0.4463332508769118,-0.07324829082187612,-1.2368237777576017
0.020281351823054017,0.8433581930201579,-0.8579539618978034,-0.2640005937580323,-0.039688563705303936,0.7817088763619031,-0.36781754383780063,0.6850091521212998,-0.11894282072284135,-0.6080614800890185,-4.232762775671747
-0.4412127589760628,-0.16201557611009587,0.42230072059933477,0.03718162748914233,0.28098208825175863,-0.9563610656142536,0.6686837451138097,0.5083832365170615,0.5773788155334052,-0.0843260142948723,-4.558030597575497
0.6198183133744328,0.11291583384599546,0.08450288133053996,-0.32768181019012865,-0.9847504424376092,0.9140759870099207,0.2128527737633492,0.3908359268108448,-0.7050822957291769,-0.22295664926729875,-6.895004224044097
-0.41299146344398063,0.5263354603377131,0.9196625491667683,-0.9999597472196604,0.6789355391632372,0.0856813085620256,-0.6678409276427673,-0.5983772328263741,0.9075594428963232,-0.7666724176644975,-3.1433106845456984
0.4027905058477863,-0.15158877815178795,0.026111615263920696,-0.7139160917348066,-0.07413185323906979,0.3344763671622726,0.7985331184674491,-0.7518348832652584,0.148158718148385,0.22932653565393313,-4.065120434725152
-0.6930035833843393,-0.6828288155008446,0.7262786058411037,0.8960160090555009,0.767740605486589,-0.513247950188098,-0.8967337613157484,-0.9899388165031102,-0.9916643394784679,-0.20975802539835176,-6.125269473763202
0.4291149983601066,-0.5732645276679045,-0.8598689060286062,-0.22779419856139071,0.9141689499932244,0.6350562990059294,-0.677635557060335,-0.4735123898093583,0.4939689581778306,-0.11997673450767277,-2.290962873666254
-0.8701422759088895,0.45819564646240196,0.4766958194543123,-0.7641471673124347,0.020736944608080288,0.8159865248303226,0.1437185429786607,-0.9639740061241595,-0.6679117361389819,0.5733305217657623,5.895685124057511
-0.6082245766077934,-0.5816873121456307,0.3758067458311314,-0.9053885533524362,0.12477074416916989,-0.11800762305528778,-0.9507733029173913,-0.2593541990994854,0.7060280778091024,0.9074053082333107,0.008884514259384524
-0.11895376391162316,0.8111667621070677,0.8901206490089644,0.9195969660584637,-0.6599915798756881,0.16442628059451403,-0.3601443270294751,-0.9388064165792331,-0.7042756359986717,-0.4100420460918017,13.173620451039191
-0.1650290307957385,-0.054978833418034334,0.06206232434303294,0.26673149290473974,0.311662703441439,-0.1002405034293945,-0.2629899505722011,0.06485819918147029,-0.44985888833288024,-0.9428828048280828,3.6304708052731414
-0.8018775681531451,-0.2146493177615294,0.6714984518963885,-0.46775241774003407,0.09680721507644208,0.5488535884218328,-0.11215331846325527,-0.9397261084525481,0.8567388393816537,0.2736658927341622,6.17145903072352
-0.7347680480899295,-0.8433893022858647,0.6528313112978019,-0.689151866968053,-0.8965155648544025,-0.041494508731428015,-0.06162868592870452,0.7514068983855713,0.05107613874289152,0.39569093208835326,-5.2408594480192905
0.31401656157622027,0.6988037068835276,0.5502778915501445,-0.6002934656960075,-0.9197761480471258,-0.7282916887273574,-0.7629026873960749,-0.7322856351474534,0.8091898248745397,-0.38131959380192426,1.1842025017535347
0.15319132255699364,-0.0398489705111289,0.7020195088167391,0.6741630524744233,0.6295684500209415,0.9514854985257719,0.6932755733775913,0.7292839252936416,-0.21993674713489386,0.29487468652788773,100.41565418113751
0.3331385911985707,-0.4994519013031966,0.2949447783641761,-0.012639417914632523,-0.21277336503826816,-0.01653398564238384,0.8504285750023333,-0.7640921052472502,-0.5986684606329453,0.3432491738100789,4.65672584100174
-0.7360002763923366,-0.7561206245084628,-0.4174615406807882,-0.05118568931382628,0.6507685702137778,0.1001931869123529,-0.42259755829306345,0.9956801967458262,-0.8001264887335486,0.49067110050462537,-5.548484563247869
-0.8329798651591929,-0.31377158758708146,-0.46452615149336474,0.6078917403468755,-0.8481619424039364,-0.20545858473664058,-0.41835212583179326,0.8398229336268872,-0.8245712202485973,-0.6321453605107592,-23.921912490063068
0.0615553747119022,0.4711444813139223,-0.05122666316988944,0.4170231714852899,0.9968212743390867,-0.8627084791561812,0.22251325481675632,-0.4437923960091166,0.9686267726358877,-0.6473662054834803,12.05357935318249
-0.5980535134332186,0.08411774127240035,0.682733242913381,0.46598497988888643,0.4772406081214009,0.1597864407161258,-0.10139644891385924,0.08863454363831424,0.304552561035742,0.8341722758117083,12.753112086461906
-0.6872053281710007,0.3082455400379529,0.8750432004563413,-0.27798752821628137,-0.8225500202981246,0.09134229296651308,0.6936090015882368,0.5902816552652119,0.0541031710848654,-0.96726747879857,-0.8529525933264049
0.6732589351961624,0.20306854514622175,-0.37305030295504205,-0.018264427323205767,0.1833576838096327,-0.5003981538078053,0.5654041352738688,0.8014765554125896,0.06515280301455251,0.6284538638212811,8.388347104383893
-0.39289053752260417,-0.41779426159245237,-0.19361271148679893,-0.2450048895871877,0.0499781573588951,0.6586078456514382,-0.4252471907682307,-0.2578523701128841,-0.9242391087866122,0.39339476421244113,-4.110654747659318
-0.8092229306389163,0.7245543939482944,0.5157785312773093,0.8181845687324756,-0.8731362097658351,0.6026348595733411,-0.573077065069616,0.06060425939855629,-0.8187054192746348,0.6825875578429548,-1.3240277677567565
-0.5409233119319932,-0.7521728363886917,0.309451638074113,-0.5637453370684371,0.9016831739727555,-0.08039870872888777,-0.2144264501451827,-0.32214363136606083,-0.9408732421487167,-0.0818221739324021,-9.471567232377517
0.42510877232067257,-0.9562175719870945,0.15154629937910435,0.9004828719963183,-0.8120144411457073,-0.42232300479909224,-0.6944327468744809,0.2512534766307877,-0.8307928256807902,-0.3808129811993437,-11.848604838664482
0.8013556358439149,-0.5343572469044526,-0.3868055456344017,0.09704550720391847,0.3608568494184421,-0.933448972511508,-0.9043158646592302,0.09060385295381379,0.6050688516630975,0.6887783934283782,-3.5526232601807557
-0.6598131212300296,0.6431371678349946,-0.27115333378006024,0.6163640346497627,-0.8462273663720357,-0.461323002684783,0.6566506626333644,-0.43748252144190114,-0.843364196178561,0.7136687078155122,5.443349425033251
0.9383653959494969,0.10752047178207458,0.7796866631899277,-0.3008390292537937,-0.5987544324459053,0.9626806096504636,-0.14784871546456535,-0.06692732335191542,-0.6712550879934174,0.7020548454605195,-7.847796078218838
0.7002316557251214,0.7106737998428097,-0.7808738468825691,0.47502934101387084,0.18188281137893858,-0.6440623397664089,0.7708865448716764,0.49856089219391553,0.9514901646507694,0.9627840937667707,58.21933673635594
0.1215454723733067,0.6659727807513349,0.9057378668657632,-0.32458563709107513,-0.42954111987904064,-0.3153552214217936,-0.20200161499268487,0.4533875000440728,-0.5843482840060004,-0.8685524514876706,5.601611583199945
0.3947791836071275,-0.49989593833950274,0.4119429286683469,0.7614679097296169,0.6780017337435429,0.06877068325938485,0.5394593019521559,0.6639821957766845,-0.9185303093067818,-0.4442582163966595,-0.8820468310485658
-0.45895503935111925,0.5159082125367618,0.22365807190797105,0.7539799743757458,0.07493538483950601,-0.8025015574493715,-0.8141272244998559,0.9920214634080333,0.7043874838393833,-0.26381935659834066,7.748271641786403
0.863810563646638,0.8298715370723739,0.15603570145851853,-0.9050449258265898,0.26349996603198367,-0.8485550192525357,-0.32716309643530517,0.7389071024899849,0.6506530885734223,0.5853268015484325,15.521620378560165
-0.8131241546960548,0.9718791712496604,-0.8021371709135665,-0.7704999807647515,0.2889413353568955,-0.07542859269392932,0.6856178676350106,-0.40411705286171284,-0.2999898189378567,0.4994242795807273,3.7941675238475767
0.585780650968454,0.7171139401201885,-0.0705850547239073,0.9430579064763225,-0.8848974527447295,-0.11248986617220691,-0.6427491712076223,-0.1988655928688139,0.9022539814403991,0.08112016534923683,-2.190231672450432
0.9068496994193163,-0.12162295558595848,0.5332549257115136,0.5108786854289016,0.7674324504983521,-0.90290979474473,0.5969991375450963,-0.13306018545493936,-0.24105757559393104,0.2690844840398474,7.051565810962666
-0.17700335074799045,0.7065090890253343,-0.12740121196742127,-0.3760611189982255,-0.9996587146549132,0.8042356360106364,0.14297851560374641,0.8574701630076911,0.23075214003353994,-0.6570667670472279,8.823192890325869
-0.9870912537197836,0.25971557952584146,0.0377223475899271,0.20963227327469336,-0.3811374987107681,-0.2452603501378241,-0.577971115050482,-0.6844291562132749,-0.8017708510529795,0.3528055169640627,-24.800585399076187
0.8103925549714102,0.7950743122372714,0.8377239870803472,0.8749545944899224,0.8650010439792906,0.649547815754796,0.6121354220959581,0.6249205133712454,-0.15090576216350016,-0.5473785153930721,145.3657242882119
-0.7399197236657438,-0.17477459911373727,-0.8844824412245098,0.0437662311960223,0.7088274039098592,0.2091918415615699,-0.1451735420239555,-0.7510422913762078,-0.9537788693447613,-0.8138433636674414,-45.355968498895
0.4503697199841139,0.21541778203724515,0.3562024542956179,0.0777496853166908,0.5642148135309322,0.06927466765479862,-0.4171538325081665,-0.37435242749925735,0.6690804309505853,0.4475188424622132,3.5256596616848803
-0.6390544462011443,0.7023059917572527,-0.5191566415133548,0.9091272609869461,0.8767310086094517,-0.449834790492166,0.1237879126384378,0.11314838365502111,-0.5322101631092118,0.25410860200384744,-2.667986228115648
-0.4561434246182454,-0.2198357894121863,0.19448079552954378,0.512002667566442,0.4639999335718712,-0.9980917483266585,-0.14554698720021308,-0.3070235502854599,-0.3460257783331353,-0.6755682094093323,-16.383661179121855
-0.2512689081710331,-0.15337310679748262,-0.8578767025288108,0.43650097139915056,-0.10226210569278305,-0.3777949318829146,-0.5905288474550439,-0.9315210886194647,0.9061576130958771,-0.25876467782268997,-12.181842474705107
-0.0844052368013335,-0.17183682543876433,-0.0899547613078091,-0.8247643752905631,0.545877725976837,0.6309203681349322,-0.7369118887607844,-0.3331992174361931,-0.41075570511235404,0.5334736140484324,-2.7790460165863173
0.44578257742029814,0.7812876534280206,0.12422264342369393,0.5365540871678571,-0.6468448869850327,-0.912020613744243,0.871955563499698,0.08192074172573882,-0.29271216905392916,-0.8570689490927459,-3.968990858440738
0.48006307824757566,-0.3933068370587549,-0.9080684361519633,-0.9164721318436564,-0.2710599446053379,0.6534654349835498,0.497586952280914,0.8134486362764302,0.5377290309720535,-0.13660854445496895,-8.176964042814665
-0.7922299090079956,0.2985296959921162,-0.5606975568988033,-0.8290697155421769,-0.2287129216625956,0.02179728878232412,0.11447695853223361,-0.6640424131564238,-0.9933272053611122,-0.16302561298149643,-52.265023731031086
0.7255725765903835,0.2842027175044841,-0.251838276216098,0.1936168885374574,-0.31098268996497147,0.9555041940003879,0.7085268300160532,0.2791934586141325,-0.5882276356495177,-0.02994523026068574,4.4458432567906065
0.10353492945827547,-0.5554808467696764,0.08255543422130285,0.43816072195208955,0.17802917762065462,-0.05410011985939134,-0.5955930609178366,-0.2632746951153633,-0.7557242025713342,-0.20069764248140842,0.11952523372800172
0.28019426394274616,0.13512227020343337,0.9011160221916914,-0.2968649078175356,-0.032019874176149044,0.8133315636956793,-0.3059522211486507,-0.5501560771461367,-0.9769426276537327,-0.9397169740675162,-0.6925730085714162
-0.15712012055592273,0.4029093707136151,-0.4938543782795908,-0.198724956699589,-0.5283155563595905,-0.022527793836210064,-0.8056539726050551,0.5540381191496953,-0.04101605326742552,0.11179996814470061,7.465024217414751
-0.9776830642565302,0.3611312859314628,-0.3138458623791702,-0.6294688924636165,-0.6290567837499932,0.4997820965185551,-0.3297384020584069,0.4389165767835044,-0.3113005840192147,-0.44166518323093107,-10.434164091227823
0.5777064784811103,-0.7704489005348585,-0.5885798365954844,0.4670118612896583,0.05714104743239612,0.07258788847543585,0.9188286513804278,0.5668685760046654,-0.15691814461788733,0.9586525589463211,12.110872922709895
0.5723905041015334,0.7882301286726452,-0.737934442981721,0.5254466524623027,-0.3830495658992197,0.6026850765053577,0.10245359426936207,0.36959268866815154,-0.06678564022325673,0.07689999504323186,12.85712782934537
-0.5508423551003951,-0.23682284732112002,0.5858054391573235,-0.3448866550831442,-0.16571524262681447,-0.9184283428987454,0.984195742915011,0.9352167543240535,0.17532134917002828,-0.5203004205573094,2.0692890550111405
-0.7580216232517154,0.11100158684022521,-0.2999161690236689,-0.8092411040920875,0.7307035127388408,0.31243512868887313,0.914148959920436,-0.650571677609167,0.39981747408531465,0.09051425835156746,-0.5303932497671245
0.5941207340360604,0.025993096476232935,0.10163977987423123,-0.6577865871193631,-0.9669403166817889,-0.27093164999363917,0.8187080367977124,0.17717162451627377,0.429501896501129,0.13958760827221028,1.564350223568375
0.9174249395741878,-0.4306868097608072,-0.2937456341075817,-0.05281870093226493,-0.0015824698333821718,-0.020303071530054506,0.18113550990948846,-0.4353172489557262,-0.9714531276780338,0.7866496648807448,-3.121342392036513
-0.6375709521546284,-0.645078494684217,-0.21834857614704628,-0.388162742438541,0.672317299210297,0.0463871305742003,-0.8554565308743634,-0.925602626587489,-0.09419664865195987,0.6905691449701157,-14.179802422539156
0.3587957065451184,0.18837497781882773,0.8358955888042807,-0.3328581489346445,0.9430557882454891,0.7476886556451288,0.7238978056741341,0.41932710307474674,-0.8726292550940673,-0.1241309283471641,23.10167968095821
0.5777636343577333,0.42846104662927353,-0.22786158706576676,0.45481316565113183,-0.43163784372588654,0.9385488707669469,-0.3114296020971692,-0.8632937361392339,-0.11086410438387406,-0.8673517675535931,0.8734601289042991
0.8253990241060201,-0.13768971302676203,-0.4269954311675026,-0.9650756068056312,-0.06680812143652726,0.6587087187905114,-0.03792128524121652,0.5839668377115013,0.3708555669694764,-0.06179084947024416,4.349513523133773
0.1752336405989483,0.23991534259696268,-0.8147376695145119,0.7321936394549164,0.14644905868377966,0.3996533591970812,0.5474894792405924,0.8250943769646206,0.2882964363209355,0.790697158084464,43.72576161556844
-0.11394939696448203,0.49886404394559714,-0.6898095259416401,-0.5469696013144978,0.8790526024935885,-0.7998451713391519,-0.975118248676573,0.8389644873787794,-0.8724804976045784,-0.6371910634933897,-19.844981017026434
0.6704793697411018,-0.7293831836858753,0.036783118098953516,0.9165482015356368,-0.9952680660374078,-0.953216543157799,-0.009088970977217281,-0.34419975005355496,-0.513319782797355,0.24276499356769965,-6.975865903476373
0.44575359266433745,-0.460510828013591,0.30523660007419906,0.32830971812867427,0.018959312642120585,-0.6726235551078974,0.2331162066869792,-0.7533299974977341,0.7457918198552707,-0.608713261128373,15.441966397564011
0.5404615023081805,0.6706946915737662,0.9274005370941856,0.08897873902066089,0.7825490365277341,-0.6384910610692955,-0.440855865921447,-0.9791844627536506,0.1504370164746336,-0.2929781364485693,-2.5015437238584877
